loc_home,loc_neutral,loc_away,elo_diff,form_diff,rest_diff,home_goals,away_goals
1,0,0,0.4476044915318709,-0.21317812611912834,0.11778303565638337,1.0,0.0
1,0,0,1.2134278012621813,1.44047966459961,0.7282385003712157,3.0,0.0
1,0,0,-0.1783424145947298,0.6669691460151184,0.03509131981127034,3.0,0.0
1,0,0,0.08742275225231858,-1.2044451923316322,0.03509131981127034,1.0,1.0
1,0,0,0.30073426774797574,0.27161170309377203,-0.06453852113757108,2.0,0.0
0,1,0,2.7066084097317824,1.9541937522304753,0.0,4.0,2.0
0,1,0,-0.20631769531547178,-0.5246097662874061,1.417066019786644,2.0,0.0
1,0,0,1.7659395954968344,-0.4602794499234596,0.7855205006909607,7.0,0.0
1,0,0,0.47557977225261294,0.0,0.0,2.0,0.0
1,0,0,-0.10141039261268947,-0.7838800744151577,-0.6931471805599454,0.0,1.0
1,0,0,-0.1468702237838952,-1.2575127957617933,0.49247648509779385,2.0,0.0
1,0,0,-1.3323227443253347,-1.5399187936616876,0.03390155167568132,3.0,3.0
1,0,0,1.1714648801810685,0.2957700844682608,-0.03390155167568132,1.0,1.0
1,0,0,-0.37416937963992336,-0.755403227843651,0.0984400728132524,1.0,1.0
1,0,0,-0.5280334236040041,0.01958243550559602,0.0,1.0,1.0
1,0,0,0.36018173927955244,-0.2916161121432483,0.0,1.0,0.0
0,1,0,-1.6120755515327538,-0.3553063311644048,0.0,0.0,2.0
1,0,0,0.47557977225261294,0.87876938948067,0.0,2.0,1.0
1,0,0,0.15386404396408065,0.06708920769451115,0.0,2.0,2.0
0,1,0,-1.405757856217282,-0.7075746651398584,0.0,0.0,5.0
1,0,0,0.013987640360370979,-0.10407539287585932,0.0,2.0,0.0
1,0,0,1.6120755515327538,1.6248566945431535,0.0,6.0,0.0
0,1,0,-0.36018173927955244,-0.14193185335100303,0.0,2.0,5.0
1,0,0,-0.6923881978383628,-0.7822780758890098,0.0,1.0,2.0
1,0,0,0.20631769531547178,0.954830395060559,0.0,1.0,2.0
1,0,0,0.8567429720727218,-0.9000106041640623,0.06899287148695166,2.0,0.0
0,1,0,-1.7659395954968344,-2.5519170920133254,0.0,0.0,4.0
1,0,0,0.4965612327931693,-0.09443484629595322,-0.3746934494414105,1.0,0.0
1,0,0,-0.09441657243250406,0.620230794912066,1.2704625455947691,3.0,2.0
1,0,0,-0.15386404396408065,-0.9425866179061287,0.0,1.0,1.0
0,1,0,1.405757856217282,2.396147579856305,0.0,1.0,0.0
0,1,0,-0.8182769610817016,1.3757549085310172,0.5930637220029626,0.0,1.0
0,1,0,0.7903016803609597,0.363353186630436,0.0,4.0,3.0
0,1,0,0.07343511189194762,0.5989396415961095,0.0,3.0,1.0
0,1,0,0.5490148841445606,0.8777593766578523,0.0,1.0,1.0
0,1,0,-0.8917120729736492,-0.11449244440984996,0.0,1.0,2.0
0,1,0,-0.24128679621639917,-0.35715827450425053,0.0,0.0,0.0
0,1,0,0.2587713466668629,-0.27923439330454514,-0.2876820724517808,5.0,0.0
1,0,0,1.0805452178386572,-0.07803313627695155,-0.03390155167568132,1.0,2.0
0,1,0,-0.5000581428832621,-0.07363010216138155,0.0,1.0,0.0
0,1,0,1.6715230230643305,-0.5595761647263944,3.0445224377234226,3.0,3.0
1,0,0,2.7170991400020603,1.0637092557646612,0.0,10.0,2.0
0,1,0,1.6365539221634031,1.9996386364390828,0.0,6.0,0.0
1,0,0,0.06993820180185484,-1.1600012666095676,0.07145896398214502,3.0,2.0
1,0,0,-1.216924711352274,-0.5853274442764812,0.86148249537916,1.0,1.0
1,0,0,0.8357615115321653,2.1530378163521133,0.0,1.0,0.0
1,0,0,0.010490730270278248,-0.9663134420305464,-0.025317807984289953,1.0,2.0
1,0,0,-0.07693202198204024,-0.43375327932799723,0.9304753668661117,0.0,3.0
1,0,0,0.45809522180214923,0.22892044640809717,-0.4289956055183586,0.0,0.0
1,0,0,0.5839839850454879,0.4348756360442469,-0.0246926125903717,5.0,0.0
1,0,0,0.6818974675680847,-0.5127436733520347,-0.6757554378480761,0.0,0.0
1,0,0,1.244899992073016,1.5723585935124798,-0.39390428570708824,3.0,2.0
0,1,0,0.7273572987392902,2.391920932626291,0.0,4.0,0.0
0,1,0,0.5105488731535404,-0.13496560347349834,0.0,3.0,1.0
1,0,0,-0.19582696504519354,0.41116873115782426,0.0,1.0,2.0
0,1,0,0.16785168432445152,0.5273761651271961,0.2231435513142097,2.0,1.0
1,0,0,0.895208983063742,0.37474733264655363,0.22314355131421015,1.0,0.0
1,0,0,0.3182188181984395,-0.4722908098084053,0.24512245803298516,4.0,1.0
1,0,0,-1.150483419640512,-1.4758915480608938,0.11778303565638382,1.0,1.0
1,0,0,-0.11190112288296777,-1.0093022505999643,0.0,0.0,1.0
1,0,0,-0.6469283666671573,-0.9947399858436758,-0.6931471805599452,0.0,2.0
1,0,0,1.136495779280141,0.9906337309431452,0.0,0.0,1.0
1,0,0,-1.1819556104513467,-2.0392147570839434,0.0,0.0,2.0
1,0,0,0.22729915585602825,1.343906678047415,-0.6286086594223743,2.0,1.0
1,0,0,-0.40913848054085084,-0.08594099502365454,0.06453852113757108,1.0,0.0
1,0,0,-0.542021063964375,3.0139163002713425,0.0,3.0,1.0
